row,col,cosine_mean,cosine_std,n_seeds
positive-neutral,positive-neutral,1,0,3
positive-neutral,neutral-negative,-0.2288106913,0.0001873248391,3
positive-neutral,positive-negative,0.4518358534,0.0003895323721,3
neutral-negative,positive-neutral,-0.2288106913,0.0001873248391,3
neutral-negative,neutral-negative,1,0,3
neutral-negative,positive-negative,0.8806552848,0.0003064966317,3
positive-negative,positive-neutral,0.4518358534,0.0003895323721,3
positive-negative,neutral-negative,0.8806552848,0.0003064966317,3
positive-negative,positive-negative,1,0,3
